id,ean,name,legal_name,unit_price,is_discounted,previous_price,origin,supplier,weight,category,age_check,alcohol_by_volume,is_new,is_pack,pack_size
54210,8480000542106,Extra spicy Chorizo Hacendado,Chorizo picante extra,2.49,False,,,"CASA TARRADELLAS, S.A.",0.28,Deli & cheese,False,,False,False,
55135,8410320014212,Chorizo extra cubes Revilla,CHORIZO EXTRA.,2.55,False,,España,Campofrio Food Group S.A.,0.2,Deli & cheese,False,,False,True,0.1
59080,8480000590800,Extra pepper chorizo thin slices Hacendado,Chorizo Extra con proteínas de la $leche$,1.87,False,,España,Embutidos Monter S.L.U.,0.1,Deli & cheese,False,,False,False,
58271,2105600582715,Machine-cut acorn-fed Iberico chorizo,,2.92,False,,,,0.09,Deli & cheese,False,,False,False,
58265,2105600582654,Machine-cut feed-fattened Iberico chorizo,,2.3,False,,,,0.09,Deli & cheese,False,,False,False,
54209,8480000542090,Extra sweet chorizo Hacendado,Chorizo extra (Dulce),2.49,False,,,"CASA TARRADELLAS, S.A.",0.28,Deli & cheese,False,,False,False,
58247,8480000582478,Mini Iberian chorizo extra La Hacienda del ibérico,Mini Chorizo Ibérico Extra,2.65,False,,España,INCARLOPSA,0.2,Deli & cheese,False,,False,False,
54105,8436012510374,Tarancón chorizo Bricio,Chorizo curado,3.2,False,,,"Hermanos Bricio, S.A.",1.0,Deli & cheese,False,,False,False,
58160,8421384018276,La Hacienda del Iberico thick extra Iberico chorizo La Hacienda del ibérico,Chorizo Cular Ibérico Extra,6.98,False,,España,INCARLOPSA,0.5,Deli & cheese,False,,False,False,
58264,2105600582647,La Hacienda del Iberico thick extra Iberico chorizo La Hacienda del ibérico,Chorizo Cular Ibérico Extra,13.67,False,,España,INCARLOPSA,0.98,Deli & cheese,False,,False,False,
58270,2105600582708,Thick Iberico chorizo Covap,Chorizo De Bellota Ibérico,21.9,False,,,S.C.A GANADERA DEL VALLE DE LOS PEDROCHES (COVAP),1.0,Deli & cheese,False,,False,False,
59075,8480000590756,Sliced Cured Pork Loin Hacendado,Lomo Embuchado,2.25,False,,España,Embutidos Monter S.L.U.,0.125,Deli & cheese,False,,False,True,0.03125
59076,8480000590763,Cured pork collar slices Hacendado,Cabecero de Lomo,2.25,False,,España,Embutidos Monter S.L.U.,0.125,Deli & cheese,False,,False,True,0.03125
58261,2105600582616,Machine Cut Iberian Cebo (Grain Fed) Ham,,3.87,False,,,,0.09,Deli & cheese,False,,False,False,
58263,2105600582630,Machine Cut Acorn Fed Iberian Cured Ham,,5.13,False,,,,0.09,Deli & cheese,False,,False,False,
54053,8480000540539,Cured Pork Loin Hacendado,Lomo,6.8,False,,España,Embutidos Monter S.L.U.,0.4,Deli & cheese,False,,False,False,
58166,8421384018306,Iberian grain-fed pork cured loin La Hacienda del ibérico,Caña De Lomo De Cebo Ibérico,17.3,False,,España,INCARLOPSA,0.5,Deli & cheese,False,,False,False,
58262,2105600582623,Acorn Fed Iberian Ham La Hacienda del ibérico,Lomo De Bellota Ibérico,58.5,False,,España,INCARLOPSA,1.3,Deli & cheese,False,,False,False,
58260,2105600582609,Iberian grain-fed pork cured loin La Hacienda del ibérico,Caña De Lomo De Cebo Ibérico,55.36,False,,España,INCARLOPSA,1.6,Deli & cheese,False,,False,False,
59151,8480000591517,Serrano Ham Extrafine Slices Incarlopsa,jamon serrano 120g,2.45,False,,España,INCARLOPSA,0.12,Deli & cheese,False,,False,False,
59018,8480000590183,Cured ham mini-cubes Incarlopsa,jamon curado mini taquitos 180g,2.65,False,,España,INCARLOPSA,0.18,Deli & cheese,False,,False,True,0.09
59124,8480000591241,Serrano Ham Slices Incarlopsa,jamon serrano 120g,4.1,False,,España,INCARLOPSA,0.24,Deli & cheese,False,,False,False,
15700,8480000157003,Serrano ham machine cut,,3.68,False,,,,0.16,Deli & cheese,False,,False,False,
22879,2105600228798,Machine-sliced Iberian grain-fed ham vacuum packed,,8.24,False,,,,0.16,Deli & cheese,False,,False,False,
58276,2105600582760,Gran reserva Knife Carved Ham,,3.78,False,,,,0.09,Deli & cheese,False,,False,False,
58274,2105600582746,Reserve serrano Knife Carved Ham,,3.51,False,,,,0.09,Deli & cheese,False,,False,False,
58278,2105600582784,Cebo (Fed with Pig Feed) Cured Iberian Ham carved with a knife,,6.75,False,,,,0.09,Deli & cheese,False,,False,False,
58280,2105600582807,Acorn Fed Iberian Ham carved with a knife,,12.15,False,,,,0.09,Deli & cheese,False,,False,False,
58228,8480000582287,Iberian fattened ham 50% Iberian breed La Hacienda del Ibérico,jamon de cebo iberico 100g,4.9,False,,España,INCARLOPSA,0.1,Deli & cheese,False,,False,False,
59280,8435324003727,Serrano ham half slices Jamcal,Jamon Serrano,4.15,False,,Jamón Serrano,"Comercial Logística de Calamocha, S.L.",0.24,Deli & cheese,False,,False,True,0.12
59173,8480000591739,Cured sliced ham shoulder Paletas Marpa,Paleta Curada,4.4,False,,España,"Paletas Marpa, S.L.",0.24,Deli & cheese,False,,False,True,0.12
59028,8437005512030,Antonio Alvarez Trevelez Extra Fine Cured Ham Slices Antonio Álvarez,Jamón,3.5,False,,D.O.P. Trevelez,"Antonio Álvarez Jamones, S.L.",0.12,Deli & cheese,False,,False,False,
59071,8480000590718,Cured ham cubes Incarlopsa,Taquitos de jamón,2.65,False,,España,incarlopsa,0.2,Deli & cheese,False,,False,True,0.1
58711,8437003894459,Cured ham piece,Taco de jamón curado,3.74,False,,,Paletas Marpa,0.22,Deli & cheese,False,,False,False,
59101,8428909030089,Natural smoked cecina slices Embutidos Pajariel,Cecina Ahumada,3.25,False,,,Frigorificos Industriales Del Bierzo S.A.,0.1,Deli & cheese,False,,False,False,
15628,8421395357500,Gran reserva serrano ham no additives slices Costa Brava,Jamón serrano gran reserva,2.3,False,,,Costa Brava Mediterranean Foods,0.09,Deli & cheese,False,,False,False,
58110,8480000581105,Serrano Ham Hacendado,Jamón Serrano,48.0,False,,Jamón Serrano,"Comercial Logística de Calamocha, S.L.",6.6,Deli & cheese,False,,False,False,
58293,8421384092375,Serrano Ham Incarlopsa,Jamón Serrano 12 meses curación mínima,58.0,False,,España,INCARLOPSA,7.6,Deli & cheese,False,,False,False,
58154,8480000581549,Iberian cereal-fed shoulder La Hacienda del ibérico,Paleta de Cebo Ibérico Grande,58.0,False,,España,INCARLOPSA,5.0,Deli & cheese,False,,False,False,
8566,8480000085665,La Hacienda del Iberico Cebo (Feb with Pig Feed) Cured Iberian Ham La Hacienda del ibérico,,136.0,False,,,,8.5,Deli & cheese,False,,False,False,
58008,8437005512016,Trevelez Ham A. Álvarez,Jamón,85.0,False,,D.O.P. Trevelez,"Antonio Álvarez Jamones, S.L.",7.0,Deli & cheese,False,,False,False,
58286,8421384091071,50% Acorn Fed Ham La Hacienda del ibérico,Jamón de Bellota Ibérico,391.5,False,,España,INCARLOPSA,9.0,Deli & cheese,False,,False,False,
58712,8421384145194,Cured ham shoulder Incarlopsa,PALETA CURADA,30.0,False,,,"INDUSTRIAS CÁRNICAS LORIENTE PIQUERAS, S.A.",4.612,Deli & cheese,False,,False,False,
52108,8412500927992,Black lid pork pate La Piara,PATÉ DE HÍGADO DE CERDO,3.95,False,,España,LP FOODIES S.A.U.,0.261,Deli & cheese,False,,False,True,0.087
52176,8480000521767,Pork pate mild flavour Hacendado,Pate de Hígado de Cerdo,1.35,False,,España,"INDUSTRIAS FRIGORÍFICAS DEL LOURO, S.A.",0.24,Deli & cheese,False,,False,True,0.08
52307,8480000523075,Fine herbs pork pate Hacendado,Paté Finas Hierbas,1.15,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52311,8480000523112,Black pepper pork pate Hacendado,Paté Pimienta,1.15,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52099,8480000520999,Green pepper pork pate Hacendado,Paté de Cerdo con Piienta Verde,1.45,False,,,De Spiegeleire N.V.,0.1,Deli & cheese,False,,False,False,
13867,8480000138675,Tuna pate Hacendado,Pate de Atún 3x80g,2.1,False,,España,"INDUSTRIAS FRIGORÍFICAS DEL LOURO, S.A.",0.24,Deli & cheese,False,,False,True,0.08
52334,8480000523341,Country style pork pate Hacendado,Paté de hígado de cerdo,1.15,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52100,8480000521002,Fine herbs pork pate Hacendado,Paté de Cerdo con Finas Hierbas,1.45,False,,,De Spiegeleire N.V.,0.1,Deli & cheese,False,,False,False,
59993,8480000599933,Smoky boiled ham flavoured spread Hacendado,Crema de fiambre de carne de cerdo. Sabor ahumado.,1.4,False,,España,"Productos cárnicos de Manacor, SA (PROCAM)",0.16,Deli & cheese,False,,False,False,
52336,8480000523365,Salmon pate Hacendado,Paté de salmón,1.15,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52183,8480000521835,Light pork pate Hacendado,Paté de Hígado de Cerdo,1.4,False,,,ARGAL,0.16,Deli & cheese,False,,False,True,0.08
52335,8480000523358,Ham pate Hacendado,Paté de jamón,1.15,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52337,8480000523372,Anchovy pate Hacendado,Paté de anchoa y salmón,1.65,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52178,8480000521781,Iberian pork pate Hacendado,Pate de Hígado de Cerdo Ibérico,1.75,False,,España,"INDUSTRIAS FRIGORÍFICAS DEL LOURO, S.A.",0.24,Deli & cheese,False,,False,True,0.08
52177,8480000521774,Intense flavor pork pate Hacendado,Pate de Hígado de Cerdo,1.75,False,,España,"INDUSTRIAS FRIGORÍFICAS DEL LOURO, S.A.",0.24,Deli & cheese,False,,False,True,0.08
52157,8480000521576,Pork and chicken pâté with truffle and blueberries Hacendado,Paté de cerdo y pollo con Trufa y Arándanos,1.85,False,,,De Spiegeleire N.V.,0.1,Deli & cheese,False,,False,False,
52167,8480000521675,Duck mousse Hacendado,Mousse de Pato,1.9,False,,,De Spiegeleire N.V.,0.1,Deli & cheese,False,,False,False,
86785,8480000867858,Pork pate with caramelized onions Hacendado,Paté de Hígado de cerdo,1.55,False,,,ARGAL,0.13,Deli & cheese,False,,False,False,
52170,8480000521705,Container whole Duck Foie gras Hacendado,Foie gras entero de pato cocido,8.3,False,,"Navarra, España.","Martiko, S.A.",0.1,Deli & cheese,False,,False,False,
52171,8480000521712,Duck foie gras bloc Hacendado,Bloc de foie gras de pato,5.25,False,,"Navarra, España.","Martiko, S.A.",0.1,Deli & cheese,False,,False,False,
52179,8480000521798,Spicy flavour pork pate Hacendado,Pate de Hígado de Cerdo,1.85,False,,España,"INDUSTRIAS FRIGORÍFICAS DEL LOURO, S.A.",0.16,Deli & cheese,False,,False,True,0.08
23596,8480000235961,Pate roast chicken Hacendado,Paté de pollo asado,1.15,False,,,"CASA TARRADELLAS, S.A.",0.16,Deli & cheese,False,,False,False,
52049,8437002869793,Partridge pate Real Carolina,Paté de perdiz,3.4,False,,La Carolina (Jaen),Productos de la Real Carolina S.L.L.,0.17,Deli & cheese,False,,False,False,
53116,8412450580612,L'Illa Especialidades select sobrasada L'Illa especialidades,Sobrasada etiqueta Selecta,1.85,False,,España,"Productos cárnicos de Manacor, SA (PROCAM)",0.25,Deli & cheese,False,,False,False,
53122,8412450580698,L'Illa Especialidades Iberian sobrasada L'Illa especialidades,Sobrasada ibérica,2.25,False,,España,"Productos cárnicos de Manacor, SA (PROCAM)",0.25,Deli & cheese,False,,False,False,
50968,8480000509680,Cured mix cheese Hacendado,Queso de mezcla madurado,17.6,False,,,Queserías Entrepinares S.A.U.,1.63,Deli & cheese,False,,False,False,
50966,8480000509666,Cured mix cheese in wedge slices Hacendado,Queso de mezcla madurado,4.79,False,,,Queserías Entrepinares S.A.U.,0.33,Deli & cheese,False,,False,False,
50965,8480000509659,Cured mix cheese Hacendado,Queso de mezcla madurado,4.63,False,,,Queserías Entrepinares S.A.U.,0.41,Deli & cheese,False,,False,False,
50967,8480000509673,Cured mix cheese Hacendado,Queso de mezcla madurado,11.32,False,,,Queserías Entrepinares S.A.U.,1.034,Deli & cheese,False,,False,False,
50008,8480000500083,Grana Padano cheese Zanetti,Queso Grana Padano DOP,3.36,False,,Italia,Zanetti S.P.A,0.23,Deli & cheese,False,,False,False,
50985,8480000509857,Toasted old mix cheese Hacendado,Queso de mezcla madurado,21.16,False,,,Queserías Entrepinares S.A.U.,1.64,Deli & cheese,False,,False,False,
50971,8480000509710,Toasted old mix cheese Hacendado,Queso de mezcla madurado,5.43,False,,,Queserías Entrepinares S.A.U.,0.395,Deli & cheese,False,,False,False,
51111,8480000511119,Cured-cheese and cheddar dice Hacendado,"Queso cheddar, mezcla y oveja madurado en dados",1.05,False,,,Queserías Entrepinares S.A.U.,0.125,Deli & cheese,False,,False,False,
50984,8480000509840,Aged sheep cheese Hacendado,Queso de oveja madurado,21.64,False,,,Queserías Entrepinares S.A.U.,1.54,Deli & cheese,False,,False,False,
50970,8480000509703,Aged sheep cheese Hacendado,Queso de oveja madurado,6.1,False,,,Queserías Entrepinares S.A.U.,0.38,Deli & cheese,False,,False,False,
50975,8480000509758,Strong aged goat cheese Hacendado,Queso de Oveja Añejo,5.81,False,,,Valle de San Juan S.L.,0.33,Deli & cheese,False,,False,False,
50936,8480000509369,Strong aged goat cheese Hacendado,Queso de Oveja Añejo,13.2,False,,,Valle de San Juan S.L.,0.75,Deli & cheese,False,,False,False,
50974,8480000509741,Intense aged mix cheese Hacendado,Queso de Mezcla Viejo,4.55,False,,,Valle de San Juan S.L.,0.33,Deli & cheese,False,,False,False,
50999,8480000509994,Cheese board of national cheeses Hacendado,Tabla de quesos nacionales. Quesos Madurados.,4.95,False,,,Distribuciones Juan Luna S.L.U.,0.24,Deli & cheese,False,,False,False,
50533,8480000505330,Aged Gouda cheese Hacendado,Queso Gouda Madurado,3.75,False,,,Vergeer Holland. P.O.,0.25,Deli & cheese,False,,False,False,
50976,8480000509765,Smoked aged sheep cheese Hacendado,Queso de Oveja Curado Ahumado,5.68,False,,,Valle de San Juan S.L.,0.33,Deli & cheese,False,,False,False,
50929,8480000509291,Arzúa-Ulloa cow cheese Punteiro,Queso Denominación de Origen protegida Arzúa Ulloa,6.9,False,,Denominación de origen protegida Arzúa Ulloa,"Queizuar, S.L.",0.78,Deli & cheese,False,,False,False,
51630,8480000516305,Cured cheddar cheese Hacendado,"West Coutry Farmhouse Queso Cheddar, Hecho con leche de vaca pasteurizada.",3.0,False,,D.O.P. Elaborado en Inglaterra.,AJ & RG BARBER LTD,0.3,Deli & cheese,False,,False,False,
50589,8480000505897,Manchego PDO cured sheep cheese Hacendado,Queso Manchego D.O.P. Curado,8.15,False,,D.O.P. Queso Manchego,Distribuciones Juan Luna S.L.U.,0.35,Deli & cheese,False,,False,False,
50969,8480000509697,Creamy aged sheep cheese Hacendado,Queso de Oveja Viejo Cremoso,5.08,False,,,Valle de San Juan S.L.,0.3,Deli & cheese,False,,False,False,
50963,8480000509635,Aged mix cheese with olive oil Hacendado,Queso Añejo Fuerte con Aceite de Oliva,5.47,False,,,Valle de San Juan S.L.,0.305,Deli & cheese,False,,False,False,
23037,8480000230379,Grana padano cheese flakes Hacendado,,2.48,False,,,,0.1,Deli & cheese,False,,False,False,
50972,8480000509727,Aged spicy mix cheese Hacendado,Queso de oveja-cabra madurado,6.31,False,,,Queserías Entrepinares S.A.U.,0.37,Deli & cheese,False,,False,False,
50973,8480000509734,Aged dry sheep cheese Hacendado,Queso de oveja madurado,5.95,False,,,Queserías Entrepinares S.A.U.,0.34,Deli & cheese,False,,False,False,
50952,8480000509529,Aged toasted blended cheese Hacendado,Queso de mezcla madurado,5.96,False,,,Queserías Entrepinares S.A.U.,0.37,Deli & cheese,False,,False,False,
86127,8480000861276,Aged goat cheese Hacendado,Queso viejo de leche cruda de cabra,5.55,False,,,"Corsevilla, S. Coop. And.",0.3,Deli & cheese,False,,False,False,
50994,8480000509949,Old blended cheese matured in cava Hacendado,"Queso de vaca, oveja y cabra, madurado",4.71,False,,España,"Campo de San Juan,  S.L.",0.315,Deli & cheese,False,,False,False,
4883,8480000048837,Truffled cured mixed cheese Hacendado,Queso de mezcla ibérico con trufa,4.3,False,,,Valle de San Juan S.L.,0.2,Deli & cheese,False,,False,False,
5548,8480000055484,Cheese aged mix iberian in wedge slices Hacendado,Queso Ibérico Añejo,5.52,False,,,Distribuciones Juan Luna S.L.U.,0.32,Deli & cheese,False,,False,False,
50946,8480000509468,Semicured mix cheese Hacendado,Queso de mezcla madurado,14.17,False,,,Queserías Entrepinares S.A.U.,1.54,Deli & cheese,False,,False,False,
50945,8480000509451,Semicured mix cheese Hacendado,Queso de mezcla madurado,10.58,False,,,Queserías Entrepinares S.A.U.,1.08,Deli & cheese,False,,False,False,
50943,8480000509437,Semicured mix cheese Hacendado,Queso de mezcla madurado,4.12,False,,,Queserías Entrepinares S.A.U.,0.42,Deli & cheese,False,,False,False,
50944,8480000509444,Semicured mix cheese in wedge slices Hacendado,Queso de mezcla madurado,4.54,False,,,Queserías Entrepinares S.A.U.,0.34,Deli & cheese,False,,False,False,
50942,8480000509420,Semicured goat cheese Hacendado,Queso semicurado de cabra,5.5,False,,,Central Quesera Montesinos S.L.U,0.39,Deli & cheese,False,,False,False,
24805,8480000248053,Semicured Gouda cheese Hacendado,Queso Gouda Semicurado,3.15,False,,Países Bajos (los),De Graafstroom,0.35,Deli & cheese,False,,False,False,
50941,8480000509413,Lactose-free semicured mix cheese Hacendado,Queso de mezcla madurado,5.42,False,,,Queserías Entrepinares S.A.U.,0.43,Deli & cheese,False,,False,False,
5882,8480000058829,Semicured sheep cheese Hacendado,Queso de oveja pasteurizado semicurado,3.75,False,,,Valle de San Juan S.L.,0.28,Deli & cheese,False,,False,False,
50014,8480000500144,Soft cheddar cheese Hacendado,QUESO CHEDDAR,2.7,False,,España,QUESERIA LAFUENTE S.A.U,0.3,Deli & cheese,False,,False,False,
23561,8480000235626,Emmental cow cheese Hacendado,,2.85,False,,,,0.35,Deli & cheese,False,,False,False,
50916,8480000509161,Soft cow cheese in wedge slices Hacendado,Queso de VACA madurado,2.5,False,,,Queserías Entrepinares S.A.U.,0.32,Deli & cheese,False,,False,False,
50919,8480000509192,Soft mix cheese Hacendado,Queso de mezcla madurado,10.25,False,,,Queserías Entrepinares S.A.U.,1.22,Deli & cheese,False,,False,False,
50917,8480000509178,Soft mix cheese Hacendado,Queso de mezcla madurado,3.11,False,,,Queserías Entrepinares S.A.U.,0.35,Deli & cheese,False,,False,False,
50918,8480000509185,Soft mix cheese in wedge slices Hacendado,Queso de mezcla madurado,3.9,False,,,Queserías Entrepinares S.A.U.,0.325,Deli & cheese,False,,False,False,
50915,8480000509154,Low-salt soft mix cheese Hacendado,Queso de mezcla madurado,3.66,False,,,Queserías Entrepinares S.A.U.,0.35,Deli & cheese,False,,False,False,
50480,8710912054368,Soft cow Maasdam cheese Holland Corona,Queso Maasdam 45% M.G./E.S.,3.35,False,,Países Bajos (los),FRIESLANDCAMPINA,0.4,Deli & cheese,False,,False,False,
50478,8718444727897,Soft gouda cow cheese Holland,Queso Gouda,3.3,False,,,A-Ware Packaging B.V.,0.45,Deli & cheese,False,,False,False,
50483,8710912054375,Soft Edam cow cheese ball Holland Corona,Queso Edam Tierno 40% M.G./E.S.,3.7,False,,Países Bajos (los),FRIESLANDCAMPINA,0.455,Deli & cheese,False,,False,False,
50545,8480000505453,Creamy havarti cow cheese slices Hacendado,Queso Havarti,2.75,False,        2.80,,Queserías Entrepinares S.A.U.,0.3,Deli & cheese,False,,False,False,
50385,2105600503857,Soft mix cheese sliced Entrepinares,Queso de mezcla madurado,2.35,False,,,Queserías Entrepinares S.A.U.,0.25,Deli & cheese,False,,False,False,
50546,8480000505460,Light havarti cow creamy sliced cheese Hacendado,Queso Havarti,2.75,False,        2.80,,Queserías Entrepinares S.A.U.,0.3,Deli & cheese,False,,False,False,
50148,2105600501488,Semicured mix cheese sliced Entrepinares,Queso de mezcla madurado,2.44,False,,,Queserías Entrepinares S.A.U.,0.21,Deli & cheese,False,,False,False,
50371,8480000503718,Sliced cheese melt sandwich mix Hacendado,queso fundido,1.2,False,,,Queserías Entrepinares S.A.U.,0.2,Deli & cheese,False,,False,False,
50163,2105600501631,Light mix cheese sliced Entrepinares,Queso de mezcla madurado,2.38,False,,,Queserías Entrepinares S.A.U.,0.21,Deli & cheese,False,,False,False,
50654,8713734033825,Sliced cow gouda cheese Hacendado,Queso Gouda,2.15,False,,,A-Ware Packaging B.V.,0.3,Deli & cheese,False,,False,False,
50153,2105600501532,Goat cheese sliced Entrepinares,Queso de cabra madurado,3.09,False,,,Queserías Entrepinares S.A.U.,0.22,Deli & cheese,False,,False,False,
50543,8480000505439,Sliced soft cow cheese Entrepinares,DE VACA MADURADO,2.35,False,        2.40,,Queserías Entrepinares S.A.U.,0.3,Deli & cheese,False,,False,False,
51182,8480000511829,Sliced melted soft cheese mix Hacendado,Queso Fundido,2.2,False,,,Central Quesera Montesinos,0.555,Deli & cheese,False,,False,False,
50459,8710912029939,Sliced cow edam cheese Holland Corona,Queso Edam 40% MG/ES,2.0,False,,Países Bajos (los),FRIESLANDCAMPINA,0.3,Deli & cheese,False,,False,False,
51126,8480000511508,Sliced cow mozzarella cheese Hacendado,Queso semigraso mínimo 40% M.G./E.S.,1.7,False,,España,QUESERIA LAFUENTE S.A.U,0.2,Deli & cheese,False,,False,False,
55017,8480000550170,Sliced cow cheddar cheese Hacendado,Queso cheddar min. 48% M.G./E.S.,1.75,False,,España,QUESERIA LAFUENTE S.A.U,0.2,Deli & cheese,False,,False,False,
60710,8480000607102,Sliced cow emmental cheese Hacendado,,2.05,False,,,,0.2,Deli & cheese,False,,False,False,
50139,8480000501394,Sliced Lactose-free cow cheese Hacendado,QUESO MADURADO,1.92,False,,España,QUESERIA LAFUENTE S.A.U,0.15,Deli & cheese,False,,False,False,
50151,2105600501518,Sliced sheep cheese Entrepinares,Queso de oveja madurado,2.99,False,,,Queserías Entrepinares S.A.U.,0.21,Deli & cheese,False,,False,False,
5514,7622201393038,Melted cheese slices El Caserio,Queso fundido.,2.55,False,,Bélgica,"Mondelez España Commercial, S.L.",0.262,Deli & cheese,False,,False,False,
51198,8480000511980,Sliced melted mix cheese for the burger Hacendado,Quiejo fundido,1.75,False,,,Central Quesera Montesinos S.L.U,0.3,Deli & cheese,False,,False,False,
51199,8480000511997,Melted cheese light slices Hacendado,Queso Fundido Light,1.8,False,,,Central Quesera Montesinos S.L.U,0.3,Deli & cheese,False,,False,False,
50614,3123931280352,Sliced cow raclette cheese Entremont,Queso de pasta prensada no cocida con leche pasteurizada,4.62,False,,,Entremont Alliance,0.4,Deli & cheese,False,,False,False,
4848,8480000048486,Cow provolone cheese Hacendado,Queso dulce semiduro de pasta hilada,2.35,False,,,LATTERIA SORESINA S.C.A.,0.2,Deli & cheese,False,,False,False,
22216,8480000222169,Emmental cheese grated for au gratin dishes Hacendado,,1.58,False,,,,0.2,Deli & cheese,False,,False,False,
51110,8480000511249,Grated mozzarella cow cheese pizza-Roma Hacendado,Queso mozzarella rallada,1.54,False,,España,QUESERIA LAFUENTE S.A.U,0.2,Deli & cheese,False,,False,False,
51151,8480000511515,Special mixed cheese powder for pasta Hacendado,QUESO FUNDIDO RALLADO EN POLVO,1.25,False,,España,QUESERIA LAFUENTE S.A.U,0.15,Deli & cheese,False,,False,False,
51234,8480000512345,4-cheese blend grated Hacendado,,1.65,False,,,QUESERIA LAFUENTE S.A.U,0.18,Deli & cheese,False,,False,False,
51146,8480000511461,Grana padano cheese grated Hacendado,Queso  Grana Padano DOP rallado,1.6,False,,Italia,"TEODORO GARCIA, S.A.",0.1,Deli & cheese,False,,False,False,
23622,8480000236227,Grated cheese special melting mix Hacendado,Queso fundido,2.05,False,,,Queserías Entrepinares S.A.U.,0.4,Deli & cheese,False,,False,False,
23621,8480000236210,Grated cheese special melting mix Hacendado,Queso fundido,1.25,False,,,Queserías Entrepinares S.A.U.,0.2,Deli & cheese,False,,False,False,
51236,8480000512369,Lactose-free grated cow cheese Hacendado,QUESO MADURADO RALLADO,1.63,False,,,Queserías Entrepinares S.A.U.,0.15,Deli & cheese,False,,False,False,
52412,8480000524126,Grated cow gouda cheese Hacendado,,1.44,False,,,QUESERIA LAFUENTE S.A.U,0.2,Deli & cheese,False,,False,False,
52405,8480000524058,Cheese portions Hacendado,Queso Fundido Para Extender HCENDADO 250 g.,2.0,False,,,Quesería Menorquina S.L.,0.375,Deli & cheese,False,,False,False,
51233,8480000512338,Lactose-free portions cheese Hacendado,Queso fundido para untar,1.74,False,,España,"Grupo Fromageries Bel España, S.L.",0.125,Deli & cheese,False,,False,False,
51232,8480000707314,Light cheese portions Hacendado,Queso fundido para untar.*37% menos de grasa que un queso fundido estándar.,1.49,False,,España,"Grupo Fromageries Bel España, S.L.",0.25,Deli & cheese,False,,False,False,
51504,3073781014129,Mini Babybel Cheese,Quesos tiernos,3.41,False,,Francia,"Grupo Fromageries Bel España, S.L.",0.16,Deli & cheese,False,,False,False,
51068,3073780810661,Melted cheese with breadsticks La vaca que ríe,"Queso fundido (71,4%) y bastoncitos de pan  (28,6%)",2.39,False,,Francia,"Grupo Fromageries Bel España, S.L.",0.14,Deli & cheese,False,,False,False,
51203,8480000512031,Soft cow cheese spread Hacendado,Queso blanco pasteurizado,1.29,False,,,Queserías Entrepinares S.A.U.,0.3,Deli & cheese,False,,False,False,
51073,7622210103963,Cream cheese spreadable Philadelphia Original,Queso blanco pasterizado.,2.74,False,,Origen de la leche: España.,"Mondelez España Commercial, S.L.",0.27,Deli & cheese,False,,False,False,
51079,7622210103505,Light cream cheese spreadable Philadelphia,Queso blanco pasterizado.,2.74,False,,Origen de la leche: España.,"Mondelez España Commercial, S.L.",0.27,Deli & cheese,False,,False,False,
51223,8480000512239,Light cheese cow spreadable Hacendado,Queso blanco pasteurizado,1.29,False,,,Queserías Entrepinares S.A.U.,0.3,Deli & cheese,False,,False,False,
51181,8480000511812,Camembert cream cheese Hacendado,Queso fundido min. 45% M.G./E.S.,1.59,False,,España,QUESERIA LAFUENTE S.A.U,0.15,Deli & cheese,False,,False,False,
51167,8480000511676,Mousse of cow cheese with garlic and fine herbs Hacendado,QUESO BLANCO PASTEURIZADO CON AJO Y HIERBAS,1.3,False,,,Queserías Entrepinares,0.15,Deli & cheese,False,,False,False,
51208,8480000512086,Cow cheese spread with fine herbs Hacendado,Queso blanco pasteurizado con especias,1.54,False,,,Queserías Entrepinares S.A.U.,0.2,Deli & cheese,False,,False,False,
51132,8480000511324,Soft cream cheese Hacendado,Queso fundido min. 45% M.G./E.S.,1.15,False,,España,QUESERIA LAFUENTE S.A.U,0.125,Deli & cheese,False,,False,False,
51211,8480000512116,Cheese spread with cow blue cheese Hacendado,Queso blanco pasteurizado con queso azul,1.68,False,,,Queserías Entrepinares S.A.U.,0.2,Deli & cheese,False,,False,False,
51212,8480000512123,Lactose-free cheese spreadable Hacendado,Queso blanco pasteurizado,1.68,False,,,Queserías Entrepinares S.A.U.,0.2,Deli & cheese,False,,False,False,
22780,8480000227805,Cream cheese mix toasted old Hacendado,QUESO FUNDIDO,1.68,False,,,Queserías Entrepinares,0.15,Deli & cheese,False,,False,False,
51184,8480000511843,Natural Burgos cow cheese Hacendado,Queso fresco Burgos con sal. Elaborado con leche pasteurizada de vaca parcialmente desnatada.,1.78,False,,,Schreiber Foods España S.L.,0.5,Deli & cheese,False,,False,True,0.25
51026,8480000510266,Natural Burgos cow cheese Hacendado,Queso fresco Burgos con sal. Elaborado con leche pasteurizada de vaca parcialmente desnatada.,1.56,False,,,Schreiber Foods España S.L.,0.375,Deli & cheese,False,,False,True,0.0625
