id,language,ean,name,slug,legal_name,unit_price,bulk_price,is_discounted,previous_price,iva,age_check,alcohol_by_volume,is_new,is_pack,pack_size,description,minimum_amount,weight,brand,origin,supplier,category,warehouses,date
40009,es,8410874101307,Jabón en escamas Capricho con aceite de coco y glicerina,jabon-escamas-capricho-con-aceite-coco-glicerina-paquete,,2.9,5.8,False,,21,False,,False,False,,Jabón en escamas Capricho con aceite de coco y glicerina,1,0.5,Capricho,,Jabones Pardo,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', '4115', '3532', '4483', '4421', '3684', '4644', '4097', '4293', '2581', '4537', '4572', '4416', '2343', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4385', '4472', '4558', '4697']",2024-05-26
40552,es,8480000405524,Eliminador de olores higienizante tejidos Bosque Verde,eliminador-olores-higienizante-tejidos-bosque-verde-con-pistola-botella,,1.7,3.4,False,,21,False,,False,False,,Eliminador de olores higienizante tejidos Bosque Verde con pistola,1,0.5,Bosque Verde,,"SPB, S.L.",Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
79083,es,8480000790835,Toallitas lavadora Bosque Verde acción 2 en 1,toallitas-lavadora-bosque-verde-accion-2-1-anti-transferencia-color-paquete,,1.85,0.09,False,,21,False,,False,False,,Toallitas lavadora Bosque Verde acción 2 en 1 anti-transferencia de color,1,20.0,Bosque Verde,,,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40135,es,8421427004501,Jabón blando natural Beltrán,jabon-blando-natural-beltran-bote,,2.9,5.8,False,,21,False,,False,False,,Jabón blando natural Beltrán,1,0.5,Beltrán,,Beltran Hermanos,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40178,es,8480000401786,Disuelve manchas Bosque Verde,disuelve-manchas-bosque-verde-con-pistola-botella,,2.0,2.67,False,,21,False,,False,False,,Disuelve manchas Bosque Verde con pistola,1,0.75,Bosque Verde,,"SPB, S.L.",Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
35980,es,8402001010569,Pastillas antical para lavadora Bosque Verde,pastillas-antical-lavadora-bosque-verde-caja,,3.25,0.08,False,,21,False,,False,False,,Pastillas antical para lavadora Bosque Verde,1,1.0,Bosque Verde,,Mcbride,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40317,es,8480000403179,Activador quitamanchas ropa de color Oxi Active Bosque Verde en polvo,activador-quitamanchas-ropa-color-oxi-active-bosque-verde-polvo-con-oxigeno-activo-bote,,3.1,3.1,False,,21,False,,False,False,,Activador quitamanchas ropa de color Oxi Active Bosque Verde en polvo con oxígeno activo,1,1.0,Bosque Verde,,Linasa,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40315,es,8480000403155,Activador Blanqueante ropa blanca Bosque Verde en polvo,activador-blanqueante-ropa-blanca-bosque-verde-polvo-con-oxigeno-activo-bote,,3.1,3.1,False,,21,False,,False,False,,Activador Blanqueante ropa blanca Bosque Verde en polvo con oxígeno activo,1,1.0,Bosque Verde,,Linasa,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40233,es,8480000402332,Activador del lavado ropa de color Oxi Active Bosque Verde en gel,activador-lavado-ropa-color-oxi-active-bosque-verde-gel-con-oxigeno-activo-botella,,1.75,0.88,False,,21,False,,False,False,,Activador del lavado ropa de color Oxi Active Bosque Verde en gel con oxígeno activo,1,2.0,Bosque Verde,,"SPB, S.L.",Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40230,es,8480000402301,Activador del lavado ropa blanca Oxi Active Bosque Verde en gel,activador-lavado-ropa-blanca-oxi-active-bosque-verde-gel-botella,,1.75,0.88,False,,21,False,,False,False,,Activador del lavado ropa blanca Oxi Active Bosque Verde en gel,1,2.0,Bosque Verde,,"SPB, S.L.",Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40560,es,8480000405609,Quitamanchas Oxi Active Bosque Verde en gel,quitamanchas-oxi-active-bosque-verde-gel-con-oxigeno-activo-botella,,2.35,2.35,False,,21,False,,False,False,,Quitamanchas Oxi Active Bosque Verde en gel con oxígeno activo,1,1.0,Bosque Verde,,"SPB, S.L.",Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
15679,es,8480000156792,Percarbonato blanqueante Bosque Verde,percarbonato-blanqueante-bosque-verde-paquete,,1.65,2.2,False,,21,False,,False,False,,Percarbonato blanqueante Bosque Verde,1,0.75,Bosque Verde,,Linasa,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
13678,es,8480000136787,Limpia lavadoras Bosque Verde líquido,limpia-lavadoras-bosque-verde-liquido-botella,,1.95,7.8,False,,21,False,,False,False,,Limpia lavadoras Bosque Verde líquido,1,0.25,Bosque Verde,,,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40732,es,8480000407320,Suavizante ropa Azul Bosque Verde concentrado,suavizante-ropa-azul-bosque-verde-concentrado-botella,,1.85,0.93,False,,21,False,,False,False,,Suavizante ropa Azul Bosque Verde concentrado,1,2.0,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40740,es,8480000407405,Suavizante ropa Talco Bosque Verde concentrado,suavizante-ropa-talco-bosque-verde-concentrado-botella,,1.85,0.93,False,,21,False,,False,False,,Suavizante ropa Talco Bosque Verde concentrado,1,2.0,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
15942,es,8480000159427,Suavizante ropa Spa Bosque Verde concentrado,suavizante-ropa-spa-bosque-verde-concentrado-botella,,1.85,0.93,False,,21,False,,False,False,,Suavizante ropa Spa Bosque Verde concentrado,1,2.0,Bosque Verde,,,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40743,es,8480000407436,Suavizante ropa Nutrive Bosque Verde concentrado,suavizante-ropa-nutrive-bosque-verde-concentrado-botella,,1.85,0.93,False,,21,False,,False,False,,Suavizante ropa Nutrive Bosque Verde concentrado,1,2.0,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
35914,es,8402001010774,Suavizante ropa Colonia Bosque Verde concentrado,suavizante-ropa-colonia-bosque-verde-concentrado-botella,,1.85,0.93,False,,21,False,,False,False,,Suavizante ropa Colonia Bosque Verde concentrado,1,2.0,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
15941,es,8480000159410,Suavizante ropa Floral Bosque Verde concentrado,suavizante-ropa-floral-bosque-verde-concentrado-botella,,1.85,0.93,False,,21,False,,False,False,,Suavizante ropa Floral Bosque Verde concentrado,1,2.0,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
52625,es,8402001010767,Suavizante ropa Hipoalergénico Bosque Verde concentrado,suavizante-ropa-hipoalergenico-bosque-verde-concentrado-botella,,2.4,1.2,False,,21,False,,False,False,,Suavizante ropa Hipoalergénico Bosque Verde concentrado,1,2.0,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
40752,es,8480000407528,Perfumador ropa Bosque Verde intensificador de fragancia,perfumador-ropa-bosque-verde-intensificador-fragancia-botella,,3.15,4.38,False,,21,False,,False,False,,Perfumador ropa Bosque Verde intensificador de fragancia,1,0.72,Bosque Verde,,Inquiba,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
90505,es,8480000905055,Agua destilada Bosque Verde,agua-destilada-bosque-verde-garrafa,,0.9,0.45,False,,21,False,,False,False,,Agua destilada Bosque Verde,1,2.0,Bosque Verde,,,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
44413,es,8480000444134,Agua de plancha Bosque Verde perfume ropa limpia,agua-plancha-bosque-verde-perfume-ropa-limpia-botella,,0.65,0.65,False,,21,False,,False,False,,Agua de plancha Bosque Verde perfume ropa limpia,1,1.0,Bosque Verde,,,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
44404,es,8480000444042,Planchado fácil Bosque Verde,planchado-facil-bosque-verde-con-pistola-botella,,1.95,2.6,False,,21,False,,False,False,,Planchado fácil Bosque Verde con pistola,1,0.75,Bosque Verde,,,Detergente y suavizante ropa,"['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71342,es,8480000713421,Estropajo suciedad resistente Bosque Verde,estropajo-suciedad-resistente-bosque-verde-paquete,,0.9,0.3,False,,21,False,,False,False,,Estropajo suciedad resistente Bosque Verde,1,3.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
52487,es,8402001011160,Estropajo limpieza delicada Bosque Verde,estropajo-limpieza-delicada-bosque-verde-paquete,,0.9,0.3,False,,21,False,,False,False,,Estropajo limpieza delicada Bosque Verde,1,3.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71380,es,8480000713803,Estropajo suciedad resistente Bosque Verde,estropajo-suciedad-resistente-bosque-verde-paquete,,0.75,0.25,False,,21,False,,False,False,,Estropajo suciedad resistente Bosque Verde,1,3.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71344,es,8480000713445,Estropajo acero inoxidable Bosque Verde,estropajo-acero-inoxidable-bosque-verde-paquete,,0.75,0.25,False,,21,False,,False,False,,Estropajo acero inoxidable Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71377,es,8480000713773,Estropajo inox Bosque Verde,estropajo-inox-bosque-verde-paquete,,1.2,1.2,False,,21,False,,False,False,,Estropajo inox Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
13534,es,8480000135346,Estropajo limpieza delicada Bosque Verde,estropajo-limpieza-delicada-bosque-verde-paquete,,0.75,0.25,False,,21,False,,False,False,,Estropajo limpieza delicada Bosque Verde,1,3.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71314,es,8480000713148,Borrador mágico Bosque Verde,borrador-magico-bosque-verde-paquete,,1.45,0.48,False,,21,False,,False,False,,Borrador mágico Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
13525,es,8480000135254,Estropajo jabonoso Bosque Verde,estropajo-jabonoso-bosque-verde-paquete,,1.2,0.12,False,,21,False,,False,False,,Estropajo jabonoso Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
23679,es,8480000236791,Estropajo baño Bosque Verde fibra blanca,estropajo-bano-bosque-verde-fibra-blanca-paquete,,1.0,0.5,False,,21,False,,False,False,,Estropajo baño Bosque Verde fibra blanca,1,2.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
79713,es,8480000797131,Estropajo almohadilla Bosque Verde limpieza delicada,estropajo-almohadilla-bosque-verde-limpieza-delicada-paquete,,0.95,0.48,False,,21,False,,False,False,,Estropajo almohadilla Bosque Verde limpieza delicada,1,2.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71044,es,8480000710444,Bayeta suave multiusos Bosque Verde,bayeta-suave-multiusos-bosque-verde-paquete,,1.2,0.13,False,,21,False,,False,False,,Bayeta suave multiusos Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71033,es,8480000710338,Bayeta grande Bosque Verde microfibra,bayeta-grande-bosque-verde-microfibra-paquete,,1.8,0.6,False,,21,False,,False,False,,Bayeta grande Bosque Verde microfibra,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
22774,es,8480000227744,Bayeta pequeña Bosque Verde microfibra,bayeta-pequena-bosque-verde-microfibra-paquete,,1.65,0.55,False,,21,False,,False,False,,Bayeta pequeña Bosque Verde microfibra,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
22825,es,8480000228253,Bayeta cristales y espejos Bosque Verde microfibra,bayeta-cristales-espejos-bosque-verde-microfibra-paquete,,0.85,0.85,False,,21,False,,False,False,,Bayeta cristales y espejos Bosque Verde microfibra,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
71055,es,8480000710550,Posavajillas Bosque Verde,posavajillas-bosque-verde-paquete,,1.35,1.35,False,,21,False,,False,False,,Posavajillas Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
22827,es,8480000228277,Bayeta polvo Bosque Verde microfibra,bayeta-polvo-bosque-verde-microfibra-paquete,,0.9,0.9,False,,21,False,,False,False,,Bayeta polvo Bosque Verde microfibra,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
35950,es,8402001011955,Paño seca vajillas Bosque Verde,pano-seca-vajillas-bosque-verde-paquete,,2.0,2.0,False,,21,False,,False,False,,Paño seca vajillas Bosque Verde,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
23628,es,8480000236289,Guantes de látex Bosque Verde talla pequeña,guantes-latex-bosque-verde-talla-pequena-sensibles-paquete,,0.7,0.35,False,,21,False,,False,False,,Guantes de látex Bosque Verde talla pequeña sensibles,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
23629,es,8480000236296,Guantes de látex Bosque Verde talla mediana,guantes-latex-bosque-verde-talla-mediana-sensibles-paquete,,0.7,0.35,False,,21,False,,False,False,,Guantes de látex Bosque Verde talla mediana sensibles,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
23630,es,8480000236302,Guantes de látex Bosque Verde talla grande,guantes-latex-bosque-verde-talla-grande-sensibles-paquete,,0.7,0.35,False,,21,False,,False,False,,Guantes de látex Bosque Verde talla grande sensibles,1,1.0,Bosque Verde,,,"Estropajo, bayeta y guantes","['mad1', 'mad2', 'bcn1', 'alc1', 'vlc1', 'svq1', '4115', '3532', '2183', '4483', '4421', '3684', '3968', '4644', '4097', '4293', '2581', '4537', '4572', '2623', '4416', '4028', '2343', '4436', '4281', '4308', '2749', '3947', '3951', '3996', '4068', '4069', '4230', '4267', '4354', '4385', '4472', '4558', '4697']",2024-05-26
