id,warehouse,language,ean,name,slug,legal_name,unit_price,bulk_price,is_discounted,previous_price,iva,age_check,alcohol_by_volume,is_new,is_pack,pack_size,description,minimum_amount,weight,brand,origin,supplier,category
60306,mad1,es,8480000603067,Pollo marinado rebozado Crispy American Style Hacendado ultracongeladas,pollo-marinado-rebozado-crispy-american-style-hacendado-ultracongeladas-paquete,Pollo Crispy American Style. Pollo marinado rebozado,4.9,9.8,False,,10,False,,False,False,,Pollo marinado rebozado Crispy American Style Hacendado ultracongeladas,1,0.5,Hacendado,,"AUDENS FOOD, S.A.",Empanados y elaborados
63238,mad1,es,8480000632388,Aritos de surimi a la romana ultracongelados,aritos-surimi-romana-ultracongelados-paquete,"Aritos rebozados sin gluten y sin lactosa, elaborados a partir de surimi. Ultracongelado.",2.95,4.72,False,,10,False,,False,False,,Aritos de surimi a la romana ultracongelados,1,0.625,,,Pescanova España S.L.U,Rebozados
63140,mad1,es,8480000631404,Merluza empanada pan fino Hacendado ultracongelada,merluza-empanada-pan-fino-hacendado-ultracongelada-paquete,MERLUZA EMPANADA. PRECOCINADO ULTRACONGELADO,3.95,7.75,False,,10,False,,False,False,,Merluza empanada pan fino Hacendado ultracongelada,1,0.51,Hacendado,España,CONGALSA S.L.,Rebozados
63101,mad1,es,8480000631015,Filetes de merluza al huevo Hacendado ultracongelados,filetes-merluza-huevo-hacendado-ultracongelados-paquete,FILETES DE MERLUZA AL HUEVO. PRECOCINADO ULTRACONGELADO,4.95,8.25,False,,10,False,,False,False,,Filetes de merluza al huevo Hacendado ultracongelados,1,0.6,Hacendado,España,CONGALSA S.L.,Rebozados
63170,mad1,es,8480000631701,Varitas de merluza empanadas Hacendado ultracongeladas,varitas-merluza-empanadas-hacendado-ultracongeladas-paquete,VARITAS DE MERLUZA. PRECOCINADO ULTRACONGELADO,3.95,9.88,False,,10,False,,False,False,,Varitas de merluza empanadas Hacendado ultracongeladas,1,0.4,Hacendado,España,CONGALSA S.L.,Rebozados
63407,mad1,es,8480000634078,Empanadillas de atún Hacendado ultracongeladas,empanadillas-atun-hacendado-ultracongeladas-caja,EMPANADILLAS CASERAS DE ATÚN. PRECOCINADO ULTRACONGELADO,1.9,3.8,False,,10,False,,False,False,,Empanadillas de atún Hacendado ultracongeladas,1,0.5,Hacendado,España,CONGALSA S.L.,Rebozados
63161,mad1,es,8480000631619,Rabas empanadas Hacendado ultracongeladas,rabas-empanadas-hacendado-ultracongeladas-paquete,RABAS EMPANADAS. PRECOCINADO ULTRACONGELADO,3.75,7.5,False,,10,False,,False,False,,Rabas empanadas Hacendado ultracongeladas,1,0.5,Hacendado,España,CONGALSA S.L.,Rebozados
63163,mad1,es,8480000631633,Anillas de pota a la romana Hacendado ultracongeladas,anillas-pota-romana-hacendado-ultracongeladas-paquete,ANILLAS A LA ROMANA. PRECOCINADO ULTRACONGELADO,4.3,8.6,False,,10,False,,False,False,,Anillas de pota a la romana Hacendado ultracongeladas,1,0.5,Hacendado,España,CONGALSA S.L.,Rebozados
62501,mad1,es,8480000625014,Muslitos de surimi Hacendado ultracongelados,muslitos-surimi-hacendado-ultracongelados-paquete,"Producto de la pesca transformado, empanado, precocinado. Ultracongelado.",2.6,5.78,False,,10,False,,False,False,,Muslitos de surimi Hacendado ultracongelados,1,0.45,Hacendado,,Pescanova España S.L.U,Rebozados
63151,mad1,es,8480000631510,Palitos de merluza a la romana Hacendado ultracongelados,palitos-merluza-romana-hacendado-ultracongelados-paquete,PALITO DE MERLUZA A LA ROMANA. PRECOCINADO ULTRACONGELADO,2.75,5.5,False,,10,False,,False,False,,Palitos de merluza a la romana Hacendado ultracongelados,1,0.5,Hacendado,España,CONGALSA S.L.,Rebozados
63159,mad1,es,8480000631596,Figuritas de merluza empanadas Hacendado ultracongeladas,figuritas-merluza-empanadas-hacendado-ultracongeladas-paquete,FIGURITAS DE MERLUZA EMPANADAS. PRECOCINADO ULTRACONGELADO,3.6,7.2,False,,10,False,,False,False,,Figuritas de merluza empanadas Hacendado ultracongeladas,1,0.5,Hacendado,España,CONGALSA S.L.,Rebozados
63145,mad1,es,8480000631459,Chipirones enharinados Hacendado ultracongelado,chipirones-enharinados-hacendado-ultracongelado-paquete,CHIPIRÓN ENHARINADO. PRECOCINADO ULTRACONGELADO,4.95,14.14,False,,10,False,,False,False,,Chipirones enharinados Hacendado ultracongelado,1,0.35,Hacendado,España,CONGALSA S.L.,Rebozados
63144,mad1,es,8480000631442,Langostino caballitos rebozados Hacendado ultracongelados,langostino-caballitos-rebozados-hacendado-ultracongelados-paquete,LANGOSTINO REBOZADO (CABALLITOS). PRECOCINADO ULTRACONGELADO,3.3,11.0,False,,10,False,,False,False,,Langostino caballitos rebozados Hacendado ultracongelados,1,0.3,Hacendado,España,CONGALSA S.L.,Rebozados
63114,mad1,es,8480000631145,Filetes de boquerón en tempura Hacendado ultracongelado,filetes-boqueron-tempura-hacendado-ultracongelado-paquete,BOQUERÓN EN TEMPURA. PRECOCINADO ULTRACONGELADO,3.75,9.38,False,,10,False,,False,False,,Filetes de boquerón en tempura Hacendado ultracongelado,1,0.4,Hacendado,España,CONGALSA S.L.,Rebozados
63168,mad1,es,8480000631688,Tortillitas de camarones Hacendado ultracongeladas,tortillitas-camarones-hacendado-ultracongeladas-paquete,Tortilitas de camarones 350g,2.75,7.86,False,,10,False,,False,False,,Tortillitas de camarones Hacendado ultracongeladas,1,0.35,Hacendado,,"Seafood Sevilla, S.L.",Rebozados
63478,mad1,es,6945845570018,Rollitos primavera Hacendado ultracongelados,rollitos-primavera-hacendado-ultracongelados-caja,Rollito Primavera,1.6,5.33,False,,10,False,,False,False,,Rollitos primavera Hacendado ultracongelados,1,0.3,Hacendado,China,Mercadona S.A.,Rebozados
63791,mad1,es,8480000637918,Croquetas de espinacas Hacendado ultracongeladas,croquetas-espinacas-hacendado-ultracongeladas-paquete,Croquetas de espinacas ultracongeladas,2.1,6.0,False,,10,False,,False,False,,Croquetas de espinacas Hacendado ultracongeladas,1,0.35,Hacendado,,"AUDENS FOOD, S.A.",Rebozados
63739,mad1,es,8480000637390,Fingers de queso Hacendado ultracongelados,fingers-queso-hacendado-ultracongelados-paquete,Porciones de queso Gouda empanadas y prefritas. Comida preparada ultracongelada.,2.4,8.0,False,,10,False,,False,False,,Fingers de queso Hacendado ultracongelados,1,0.3,Hacendado,,"Fripozo, S.A.",Rebozados
13413,mad1,es,8480000134134,Tequeños de queso Hacendado ultracongelados,tequenos-queso-hacendado-ultracongelados-caja,Palitos de queso fresco envueltos en masa crujiente,4.9,10.21,False,,10,False,,False,False,,Tequeños de queso Hacendado ultracongelados,1,0.48,Hacendado,España,"Alimentos Polar España, S.L.",Rebozados
52598,mad1,es,8402001010606,Caprichos de queso Hacendado ultracongelados,caprichos-queso-hacendado-ultracongelados-paquete,Caprichos de queso. Bolitas de queso empanadas.,2.7,9.0,False,,10,False,,False,False,,Caprichos de queso Hacendado ultracongelados,1,0.3,Hacendado,,"AUDENS FOOD, S.A.",Rebozados
87677,mad1,es,8480000876775,Tarta carrot cake Hacendado congelada,tarta-carrot-cake-hacendado-congelada-bizcocho-zanahoria-con-crema-queso,Bizcocho de zanahoria con crema de queso. Producto de pastelería congelada.,10.0,13.33,False,       11.00,10,False,,False,False,,Tarta carrot cake Hacendado congelada bizcocho zanahoria con crema de queso,1,0.75,Hacendado,España,Pastisfred S.L.U,Tartas y churros
87607,mad1,es,8480000876072,Tarta red velvet Hacendado congelada,tarta-red-velvet-hacendado-congelada-bizcocho-con-crema-queso,Producto de pastelería congelada,9.5,13.57,False,,10,False,,False,False,,Tarta red velvet Hacendado congelada bizcocho con crema de queso,1,0.7,Hacendado,España,"PASTISFRED, S.L.U",Tartas y churros
87610,mad1,es,8480000876102,Tarta dúo sabores Hacendado congelada,tarta-duo-sabores-hacendado-congelada-sabor-nata-cacao,PRODUCTO DE PASTELERÍA CONGELADO,11.0,10.09,False,,10,False,,False,False,,Tarta dúo sabores Hacendado congelada sabor a nata y cacao,1,1.09,Hacendado,España,"PASTISFRED, S.L.",Tartas y churros
87609,mad1,es,8480000876096,Tarta Ferrer bombón crujiente Hacendado congelada,tarta-ferrer-bombon-crujiente-hacendado-congelada-rellena-con-trufa,PRODUCTO DE PASTELERÍA CONGELADO,9.5,13.38,False,,10,False,,False,False,,Tarta Ferrer bombón crujiente Hacendado congelada rellena con trufa,1,0.71,Hacendado,España,"PASTISFRED, S.L.",Tartas y churros
87599,mad1,es,8480000875990,Tarta tres chocolates Hacendado congelada,tarta-tres-chocolates-hacendado-congelada-sin-gluten,PRODUCTO DE PASTELERÍA CONGELADO,8.9,10.11,False,,10,False,,False,False,,Tarta tres chocolates Hacendado congelada sin gluten,1,0.88,Hacendado,España,Pastisfred S.L.U,Tartas y churros
87601,mad1,es,8480000876010,Mousse de queso Hacendado congelado,mousse-queso-hacendado-congelado-con-arandanos-sin-gluten,Producto de pastelería congelada,7.9,15.19,False,,10,False,,False,False,,Mousse de queso Hacendado congelado con arándanos sin gluten,1,0.52,Hacendado,España,"PASTISFRED, S.L.U",Tartas y churros
87603,mad1,es,8008207003086,Tarta de tiramisú Hacendado congelada,tarta-tiramisu-hacendado-congelada-con-queso-mascarpone,Producto de pastelería congelada,9.5,19.0,False,,10,False,0.8,False,False,,Tarta de tiramisú Hacendado congelada con queso mascarpone,1,0.5,Hacendado,Italia,Forno d'Asolo S.p.A.,Tartas y churros
87692,mad1,es,8480000876928,Tarta de la abuela Hacendado congelada,tarta-abuela-hacendado-congelada-galleta-con-chocolate-nata,Producto de pastelería congelado,9.0,10.91,False,,10,False,,False,False,,Tarta de la abuela Hacendado congelada galleta con chocolate y nata,1,0.825,Hacendado,España,"Granderroble Desserts, S.L",Tartas y churros
87604,mad1,es,8480000876041,Mousse de limón Hacendado congelado,mousse-limon-hacendado-congelado-sin-gluten,Producto de pastelería congelada,11.0,13.66,False,,10,False,,False,False,,Mousse de limón Hacendado congelado sin gluten,1,0.805,Hacendado,España,"PASTISFRED, S.L.U",Tartas y churros
87598,mad1,es,8480000875983,Tarta San Marcos Hacendado congelada,tarta-san-marcos-hacendado-congelada-rellena-con-nata,Producto de pastelería congelada,12.0,7.27,False,,10,False,,False,False,,Tarta San Marcos Hacendado congelada rellena con nata,1,1.65,Hacendado,España,"PASTISFRED, S.L.U",Tartas y churros
87602,mad1,es,8480000876027,Tarta selva negra Hacendado congelada,tarta-selva-negra-hacendado-congelada-trufa-crema-cacao,Producto de pastelería congelada,13.9,7.32,False,,10,False,,False,False,,Tarta selva negra Hacendado congelada de trufa y crema de cacao,1,1.9,Hacendado,España,"PASTISFRED, S.L.U",Tartas y churros
87616,mad1,es,8480000138569,Trenza hojaldre de mantequilla Hacendado congelada,trenza-hojaldre-mantequilla-hacendado-congelada-bandeja,Masa hojaldrada rellena,7.0,16.28,False,,10,False,,False,False,,Trenza hojaldre de mantequilla Hacendado congelada,1,0.43,Hacendado,España,"HORNO DECADADÍA, S.L.",Tartas y churros
22551,mad1,es,8480000225511,Tarta Reina Hacendado congelada,tarta-reina-hacendado-congelada,Producto de pastelería congelada.,9.0,13.43,False,,10,False,,False,False,,Tarta Reina Hacendado congelada,1,0.67,Hacendado,España,Pastisfred S.L.U,Tartas y churros
67978,mad1,es,8480000679789,Tarta crema avellana blanca Hacendado congelada,tarta-crema-avellana-blanca-hacendado-congelada,Producto de pastelería congelada.,9.5,10.8,False,,10,False,,False,False,,Tarta crema avellana blanca Hacendado congelada,1,0.88,Hacendado,España,Pastisfred S.L.U,Tartas y churros
87683,mad1,es,8480000876836,Tarta infantil Paw Patrol Hacendado congelada,tarta-infantil-paw-patrol-hacendado-congelada,Producto de pastelería congelada.,8.5,13.39,False,,10,False,,False,False,,Tarta infantil Paw Patrol Hacendado congelada,1,0.635,Hacendado,España,Pastisfred S.L.U,Tartas y churros
86226,mad1,es,8480000862266,Tarta infantil Justice League Hacendado congelada,tarta-infantil-justice-league-hacendado-congelada,Producto de pastelería congelada.,13.8,9.86,False,,10,False,,False,False,,Tarta infantil Justice League Hacendado congelada,1,1.4,Hacendado,España,Pastisfred S.L.U,Tartas y churros
6487,mad1,es,8480000064875,Tarta infantil Tesia and Friends Hacendado congelada,tarta-infantil-tesia-and-friends-hacendado-congelada,,13.8,9.86,False,,10,False,,False,False,,Tarta infantil Tesia and Friends Hacendado congelada,1,1.4,Hacendado,,,Tartas y churros
6082,mad1,es,8480000060822,Tarta infantil DC Comics Hacendado congelada,tarta-infantil-dc-comics-hacendado-congelada,,13.8,9.86,False,,10,False,,False,False,,Tarta infantil DC Comics Hacendado congelada,1,1.4,Hacendado,,,Tartas y churros
15545,mad1,es,8480000155450,Churros Hacendado ultracongelados,churros-hacendado-ultracongelados-paquete,Churro lazo. Producto precocinado ultracongelado.,1.5,3.0,False,,10,False,,False,False,,Churros Hacendado ultracongelados,1,0.5,Hacendado,,Eurofrits S.A,Tartas y churros
15137,mad1,es,8480000151377,Porras Hacendado congeladas,porras-hacendado-congeladas-paquete,Porras congeladas.,1.9,7.92,False,,10,False,,False,False,,Porras Hacendado congeladas,1,0.24,Hacendado,,"Boll Frit, SL",Tartas y churros
63528,mad1,es,8480000635280,Crepes Hacendado ultracongelados,crepes-hacendado-ultracongelados-caja,"Crepe simples, pre-cocido y ultracongelado",2.45,6.13,False,,10,False,,False,False,,Crepes Hacendado ultracongelados,1,0.4,Hacendado,,Novadolci S.A.,Tartas y churros
61089,mad1,es,8480000610898,Mix de frutos rojos Hacendado ultracongeladas,mix-frutos-rojos-hacendado-ultracongeladas-paquete,Mix Frutos rojos,1.5,5.0,False,,0,False,,False,False,,Mix de frutos rojos Hacendado ultracongeladas,1,0.3,Hacendado,Marruecos,Crop's Fruits NV,Verdura
61092,mad1,es,8480000610928,Fresas enteras Hacendado ultracongeladas,fresas-enteras-hacendado-ultracongeladas-paquete,Fresas ultracongelado,1.74,5.8,False,,0,False,,False,False,,Fresas enteras Hacendado ultracongeladas,1,0.3,Hacendado,Marruecos,Crop's Fruits NV,Verdura
61093,mad1,es,8480000610935,Arándanos enteros Hacendado ultracongelados,arandanos-enteros-hacendado-ultracongelados-paquete,Arándanos ultracongelado,1.97,6.57,False,,0,False,,False,False,,Arándanos enteros Hacendado ultracongelados,1,0.3,Hacendado,Marruecos,Crop's Fruits NV,Verdura
61101,mad1,es,8480000611017,Ensaladilla Hacendado ultracongelada,ensaladilla-hacendado-ultracongelada-paquete,Ensaladilla ultracongelada,1.3,1.3,False,,0,False,,False,False,,Ensaladilla Hacendado ultracongelada,1,1.0,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61270,mad1,es,8480000612700,Garrofón Hacendado ultracongelado,garrofon-hacendado-ultracongelado-paquete,Garrofón ultracongelado,1.5,3.33,False,,0,False,,False,False,,Garrofón Hacendado ultracongelado,1,0.45,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61200,mad1,es,8480000612090,Guisante muy tierno Hacendado ultracongelado,guisante-muy-tierno-hacendado-ultracongelado-paquete,Guisantes muy tiernos ultracongelado,1.01,3.37,False,,0,False,,False,False,,Guisante muy tierno Hacendado ultracongelado,1,0.3,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61215,mad1,es,8480000612151,Guisante fino Hacendado ultracongelado,guisante-fino-hacendado-ultracongelado-paquete,Guisante fino ultracongelado,1.6,1.6,False,,0,False,,False,False,,Guisante fino Hacendado ultracongelado,1,1.0,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
61283,mad1,es,8480000612830,Judía verde plana Hacendado ultracongelada,judia-verde-plana-hacendado-ultracongelada-paquete,Judía verde plana ultracongelada,1.55,1.55,False,,0,False,,False,False,,Judía verde plana Hacendado ultracongelada,1,1.0,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
13568,mad1,es,8402001000591,Cebolla troceada Hacendado ultracongelada,cebolla-troceada-hacendado-ultracongelada-paquete,Cebolla ultracongelada,1.1,2.44,False,,0,False,,False,False,,Cebolla troceada Hacendado ultracongelada,1,0.45,Hacendado,España,CONGELADOS DE NAVARRA,Verdura
61282,mad1,es,8480000612823,Judía verde redonda Hacendado ultracongelada,judia-verde-redonda-hacendado-ultracongelada-paquete,Judía verde redonda ultracongelada,1.55,1.55,False,,0,False,,False,False,,Judía verde redonda Hacendado ultracongelada,1,1.0,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
61288,mad1,es,8480000612885,Ajo tierno Hacendado ultracongelado,ajo-tierno-hacendado-ultracongelado-paquete,Ajos tiernos ultracongelados,1.97,6.57,False,,0,False,,False,False,,Ajo tierno Hacendado ultracongelado,1,0.3,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
13865,mad1,es,8402001000621,Alcachofa troceada Hacendado ultracongelada,alcachofa-troceada-hacendado-ultracongelada-paquete,Alcachofa ultracongelada,2.55,6.38,False,,0,False,,False,False,,Alcachofa troceada Hacendado ultracongelada,1,0.4,Hacendado,,"Ultracongelados Virto, S.A.U.",Verdura
61279,mad1,es,8480000612793,Espinaca en porciones Hacendado ultracongelada,espinaca-porciones-hacendado-ultracongelada-paquete,Espinaca ultracongelada,0.96,2.13,False,,0,False,,False,False,,Espinaca en porciones Hacendado ultracongelada,1,0.45,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
35781,mad1,es,8402001010262,Espinaca picada en porciones Hacendado ultracongelada,espinaca-picada-porciones-hacendado-ultracongelada-paquete,Espinaca picada ultracongelada,1.25,2.5,False,,0,False,,False,False,,Espinaca picada en porciones Hacendado ultracongelada,1,0.5,Hacendado,,Ultracongelados Virto S.A.U,Verdura
52534,mad1,es,8402001013706,Menestra de verduras Hacendado ultracongelada,menestra-verduras-hacendado-ultracongelada-paquete,Menestra de verduras ultracongelada.,1.75,1.75,False,,0,False,,False,False,,Menestra de verduras Hacendado ultracongelada,1,1.0,Hacendado,,"ULTRACONGELADOS VIRTO, S.A.U.",Verdura
86820,mad1,es,8480000868206,"Relleno fajitas pollo, pimientos y cebolla Hacendado ultracongelado",relleno-fajitas-pollo-pimientos-cebolla-hacendado-ultracongelado-paquete,Relleno para fajitas ultracongeldo,1.95,6.5,False,,10,False,,False,False,,"Relleno fajitas pollo, pimientos y cebolla Hacendado ultracongelado",1,0.3,Hacendado,España,Ultracongelados Virto S.A.U,Verdura
61285,mad1,es,8480000612854,Habitas muy tiernas Hacendado ultracongeladas,habitas-muy-tiernas-hacendado-ultracongeladas-paquete,Habitas muy tiernas ultracongeladas,2.8,9.33,False,,0,False,,False,False,,Habitas muy tiernas Hacendado ultracongeladas,1,0.3,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61233,mad1,es,8480000612687,Haba fina Hacendado ultracongelada,haba-fina-hacendado-ultracongelada-paquete,Habas finas ultracongeladas,1.15,2.56,False,,0,False,,False,False,,Haba fina Hacendado ultracongelada,1,0.45,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
61252,mad1,es,8480000612526,Haba baby Hacendado ultracongelada,haba-baby-hacendado-ultracongelada-paquete,Habas baby ultracongeladas,1.68,3.73,False,,0,False,,False,False,,Haba baby Hacendado ultracongelada,1,0.45,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61025,mad1,es,8480000610256,Salteado de setas Hacendado ultracongeladas,salteado-setas-hacendado-ultracongeladas-paquete,Salteado de setas cultivadas ultracongelado,1.55,3.44,False,        1.65,0,False,,False,False,,Salteado de setas Hacendado ultracongeladas,1,0.45,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
35221,mad1,es,8402001005688,Pimiento rojo y verde Hacendado ultracongelado,pimiento-rojo-verde-hacendado-ultracongelado-paquete,Pimiento rojo y verde ultracongelado,1.3,2.89,False,,0,False,,False,False,,Pimiento rojo y verde Hacendado ultracongelado,1,0.45,Hacendado,España,Ultracongelados Virto S.A.U,Verdura
61027,mad1,es,8480000610270,Salteado de verduras asadas Hacendado ultracongeladas,salteado-verduras-asadas-hacendado-ultracongeladas-paquete,Salteado de verduras asadas ultracongelado,1.85,4.63,False,,10,False,,False,False,,Salteado de verduras asadas Hacendado ultracongeladas,1,0.4,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61034,mad1,es,8480000610348,Parrillada de verduras Hacendado ultracongeladas,parrillada-verduras-hacendado-ultracongeladas-paquete,Parrillada de verduras con patata ultracongelada,1.55,3.88,False,,10,False,,False,False,,Parrillada de verduras Hacendado ultracongeladas,1,0.4,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61289,mad1,es,9901000612891,Maíz dulce Hacendado ultracongelado,maiz-dulce-hacendado-ultracongelado-paquete,Maíz dulce ultracongelado,1.2,3.0,False,,0,False,,False,False,,Maíz dulce Hacendado ultracongelado,1,0.4,Hacendado,España,"Ultracongelados Virto, S.A.U",Verdura
35900,mad1,es,8402001008870,"Salteado de gambas, espárragos verdes, ajos tiernos, champiñón y cebolla Hacendado ultracongelado",salteado-gambas-esparragos-verdes-ajos-tiernos-champinon-cebolla-hacendado-ultracongelado-paquete,"Salteado de gambas, ajos tiernos y espárragos verdes Ultracongelado",2.9,6.44,False,,10,False,,False,False,,"Salteado de gambas, espárragos verdes, ajos tiernos, champiñón y cebolla Hacendado ultracongelado",1,0.45,Hacendado,,Ultracongelados Virto S.A.U,Verdura
61261,mad1,es,8480000612618,Brócoli Hacendado ultracongelado,brocoli-hacendado-ultracongelado-paquete,Brócoli ultracongelado,2.05,2.05,False,,0,False,,False,False,,Brócoli Hacendado ultracongelado,1,1.0,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
13404,mad1,es,8480000134042,Salteado de pollo Hacendado ultracongelado,salteado-pollo-hacendado-ultracongelado-paquete,"Plato preparado ultracongelado. Mezcla pollo con verduras, patata y aroma.",2.15,4.78,False,,10,False,,False,False,,Salteado de pollo Hacendado ultracongelado,1,0.45,Hacendado,,"Ardo Foods, SLU",Verdura
61053,mad1,es,8480000610539,Salteado de patata y salchicha Hacendado ultracongelado,salteado-patata-salchicha-hacendado-ultracongelado-paquete,Salteado de patata y salchicha ultracongelado,1.9,4.22,False,,10,False,,False,False,,Salteado de patata y salchicha Hacendado ultracongelado,1,0.45,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61251,mad1,es,8480000612519,Ajo troceado Hacendado ultracongelado,ajo-troceado-hacendado-ultracongelado-paquete,Ajo troceado ultracongelado,1.0,6.67,False,,0,False,,False,False,,Ajo troceado Hacendado ultracongelado,1,0.15,Hacendado,,"Ultracongelados Virto, S.A",Verdura
61371,mad1,es,8480000613714,Pimientos del piquillo rellenos de bacalao Hacendado ultracongelados,pimientos-piquillo-rellenos-bacalao-hacendado-ultracongelados-paquete,,1.9,10.27,False,,10,False,,False,False,,Pimientos del piquillo rellenos de bacalao Hacendado ultracongelados,1,0.185,Hacendado,,,Verdura
61300,mad1,es,8480000613004,Tempura de verduras Hacendado ultracongelada,tempura-verduras-hacendado-ultracongelada-paquete,Mezcla de verduras rebozadas,2.7,6.75,False,,10,False,,False,False,,Tempura de verduras Hacendado ultracongelada,1,0.4,Hacendado,España,Gedesco S.A.,Verdura
35653,mad1,es,8402001008863,Pisto de verduras Hacendado ultracongelado,pisto-verduras-hacendado-ultracongelado-paquete,Pisto de verduras ultracongelado,2.3,5.11,False,,10,False,,False,False,,Pisto de verduras Hacendado ultracongelado,1,0.45,Hacendado,,Ultracongelados Virto S.A.U,Verdura
63478,mad1,es,6945845570018,Rollitos primavera Hacendado ultracongelados,rollitos-primavera-hacendado-ultracongelados-caja,Rollito Primavera,1.6,5.33,False,,10,False,,False,False,,Rollitos primavera Hacendado ultracongelados,1,0.3,Hacendado,China,Mercadona S.A.,Rebozados
63791,mad1,es,8480000637918,Croquetas de espinacas Hacendado ultracongeladas,croquetas-espinacas-hacendado-ultracongeladas-paquete,Croquetas de espinacas ultracongeladas,2.1,6.0,False,,10,False,,False,False,,Croquetas de espinacas Hacendado ultracongeladas,1,0.35,Hacendado,,"AUDENS FOOD, S.A.",Rebozados
61006,mad1,es,8480000610065,"Coliflor, brócoli y zanahoria Hacendado ultracongelada",coliflor-brocoli-zanahoria-hacendado-ultracongelada-paquete,"Coliflor, brócoli y zanahoria ultracongelados",2.1,2.1,False,,0,False,,False,False,,"Coliflor, brócoli y zanahoria Hacendado ultracongelada",1,1.0,Hacendado,,"Ultracongelados Virto, S.A.",Verdura
61248,mad1,es,8480000612489,Coles de Bruselas Hacendado ultracongeladas,coles-bruselas-hacendado-ultracongeladas-paquete,pt:Couves de Bruxelas,1.55,3.44,False,,0,False,,False,False,,Coles de Bruselas Hacendado ultracongeladas,1,0.45,Hacendado,Bélgica,d'Arta,Verdura
61231,mad1,es,8480000612311,Coliflor Hacendado ultracongelada,coliflor-hacendado-ultracongelada-paquete,Coliflor ultracongelada,2.05,2.05,False,,0,False,,False,False,,Coliflor Hacendado ultracongelada,1,1.0,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
61250,mad1,es,8480000612502,Perejil troceado Hacendado ultracongelado,perejil-troceado-hacendado-ultracongelado-paquete,PEREJIL CONGELADO 50X75G HACENDADO,1.5,20.0,False,,10,False,,False,False,,Perejil troceado Hacendado ultracongelado,1,0.075,Hacendado,Francia,DAREGAL,Verdura
70740,mad1,es,8480000707406,Edamame soja verde Hacendado ultracongelada,edamame-soja-verde-hacendado-ultracongelada-paquete,Vainas de soja verde ultracongeladas,1.67,3.34,False,,0,False,,False,False,,Edamame soja verde Hacendado ultracongelada,1,0.5,Hacendado,,"Ultracongelados Virto, S.A.U",Verdura
61372,mad1,es,8480000613721,Pimientos del piquillo relleno de carne Hacendado ultracongelados,pimientos-piquillo-relleno-carne-hacendado-ultracongelados-paquete,,1.9,10.27,False,,10,False,,False,False,,Pimientos del piquillo relleno de carne Hacendado ultracongelados,1,0.185,Hacendado,,,Verdura
61363,mad1,es,8480000613639,Wok de verduras asiático Hacendado ultracongelado,wok-verduras-asiatico-hacendado-ultracongelado-paquete,Wok asiático,2.6,4.33,False,,10,False,,False,False,,Wok de verduras asiático Hacendado ultracongelado,1,0.6,Hacendado,,"Congelados de Navarra, S.A.U",Verdura
69383,mad1,es,8480000693839,Wakame ensalada de alga marina Hacendado congelada,wakame-ensalada-alga-marina-hacendado-congelada-con-sesamo-paquete,Wakame,1.7,13.6,False,,10,False,,False,False,,Wakame ensalada de alga marina Hacendado congelada con sésamo,1,0.125,Hacendado,China,Mercadona S.A.,Verdura
61368,mad1,es,8480000613684,Espinacas a la crema Hacendado ultracongeladas,espinacas-crema-hacendado-ultracongeladas-paquete,Espinacas a la crema ultracongeladas,2.2,4.89,False,,10,False,,False,False,,Espinacas a la crema Hacendado ultracongeladas,1,0.45,Hacendado,,ULTRACONGELADOS VIRTO S.A.U.,Verdura
61065,mad1,es,8480000610652,Salteado de verduras Hacendado ultracongelado,salteado-verduras-hacendado-ultracongelado-paquete,SALTEADO DE VERDURAS ULTRACONGELADO,1.55,2.58,False,,0,False,,False,False,,Salteado de verduras Hacendado ultracongelado,1,0.6,Hacendado,,"Congelados de Navarra, S.A.U",Verdura
35773,mad1,es,8402001010064,Migas de coliflor Hacendado ultracongeladas,migas-coliflor-hacendado-ultracongeladas-paquete,Coliflor en grano con hierbas ultracongelada,1.7,3.78,False,,10,False,,False,False,,Migas de coliflor Hacendado ultracongeladas,1,0.45,Hacendado,España,Gelagri Ibérica. S.L.,Verdura
23155,mad1,es,8480000231550,Gyozas de pollo y verduras Hacendado congeladas,gyozas-pollo-verduras-hacendado-congeladas-paquete,Gyozas de pollo y verduras 230g,2.5,10.87,False,,10,False,,False,False,,Gyozas de pollo y verduras Hacendado congeladas,1,0.23,Hacendado,China,Mercadona S.A.,Verdura
